"","w1","w2","w3","w4","w5","w6","w7","w8","alpha1","alpha2","alpha3","alpha4"
"584",0.0783777058969893,0.161980592187111,0.216222941030107,0.0972878825578502,0.189599402836526,0.0873351579995024,0.00597163473500871,0.163224682756905,0.25,0.25,0.25,0.25
"585",0.017169373549884,0.157308584686775,0.152668213457077,0.0897911832946636,0.119025522041763,0.190023201856148,0.206264501160093,0.0677494199535963,0.25,0.25,0.25,0.25
"586",0.145904661574928,0.234132209639189,0.025283118251251,0.073215696602581,0.105873057677114,0.0953384250724256,0.164603634448249,0.155649196734264,0.25,0.25,0.25,0.25
"587",0.0623079072366583,0.0363229952500699,0.209555741827326,0.0393964794635373,0.0977926795194188,0.216261525565801,0.16876222408494,0.169600447052249,0.25,0.25,0.25,0.25
"588",0.111794871794872,0.301538461538462,0.161367521367521,0.0208547008547009,0.22974358974359,0.054017094017094,0.094017094017094,0.0266666666666667,0.25,0.25,0.25,0.25
"589",0.0780741704619388,0.215029277813923,0.151919323357189,0.109629147690306,0.0845803513337671,0.289199739752765,0.0211450878334418,0.0504229017566688,0.25,0.25,0.25,0.25
"590",0.131765243206211,0.125371089289792,0.148435715916876,0.0164421100707924,0.193423155971683,0.192281342772322,0.164192738068052,0.0280886047042704,0.25,0.25,0.25,0.25
"591",0.138165345413364,0.158267270668177,0.0475651189127973,0.134484711211778,0.188278595696489,0.198187995469989,0.11806342015855,0.0169875424688562,0.25,0.25,0.25,0.25
"592",0.0997442455242967,0.0252100840336134,0.264888564121301,0.010595542564852,0.106686152721958,0.32590427475338,0.0559006211180124,0.111070515162587,0.25,0.25,0.25,0.25
"593",0.154552410099464,0.101504718184137,0.0158122927824535,0.220096914052538,0.130068859984698,0.193318031114512,0.108135679673553,0.0765110941086458,0.25,0.25,0.25,0.25
"594",0.00563380281690141,0.303018108651911,0.131187122736419,0.175050301810865,0.124346076458753,0.123541247484909,0.0611670020120724,0.076056338028169,0.25,0.25,0.25,0.25
"595",0.0338190816607094,0.195490789111905,0.238933186692329,0.0945834478966181,0.167995600769865,0.178718724223261,0.080835853725598,0.00962331591971405,0.25,0.25,0.25,0.25
"596",0.18738288569644,0.000312304809494066,0.147407870081199,0.255465334166146,0.0231105559025609,0.0159275452841974,0.112429731417864,0.257963772642099,0.25,0.25,0.25,0.25
"597",0.269642198450756,0.0346735521947621,0.0597565473994836,0.00922168941350055,0.250092216894135,0.0509037255625231,0.0254518627812615,0.300258207303578,0.25,0.25,0.25,0.25
"598",0.0744830827067669,0.18656015037594,0.0535714285714286,0.200422932330827,0.102208646616541,0.12687969924812,0.137453007518797,0.118421052631579,0.25,0.25,0.25,0.25
"599",0.00564743848325938,0.063735377168213,0.0790641387656313,0.124243646631706,0.165389269866882,0.0520371117386043,0.237999193223074,0.27188382412263,0.25,0.25,0.25,0.25
"600",0.0294214876033058,0.11801652892562,0.243636363636364,0.291570247933884,0.0740495867768595,0.130909090909091,0.0704132231404959,0.0419834710743802,0.25,0.25,0.25,0.25
"601",0.131565906838454,0.0582259663032706,0.167740336967294,0.160802775024777,0.0906838453914767,0.0594648166501487,0.112983151635282,0.218533201189296,0.25,0.25,0.25,0.25
"602",0.213766233766234,0.226493506493506,0.06,0.0994805194805195,0.0981818181818182,0.0818181818181818,0.0303896103896104,0.18987012987013,0.25,0.25,0.25,0.25
"603",0.171857494958548,0.091194263948017,0.104190006721936,0.160878332959892,0.0936589737844499,0.181940398834864,0.178579430876092,0.0177010979161999,0.25,0.25,0.25,0.25
"604",0.12254554057251,0.175065057960729,0.0960492074757511,0.140761769576532,0.180033120416371,0.00449491365034303,0.0882422521883132,0.192808138159451,0.25,0.25,0.25,0.25
"605",0.153915935893559,0.137284547928636,0.0393105533716359,0.20864832174176,0.0157242213486544,0.260961596613245,0.150589658300575,0.0335651648019353,0.25,0.25,0.25,0.25
"606",0.155327611471635,0.0684530039773917,0.151768892610425,0.177726606656898,0.0751517688926104,0.093573372409462,0.186518735608122,0.0914800083734561,0.25,0.25,0.25,0.25
"607",0.0670716889428919,0.215795868772783,0.171081409477521,0.0646415552855407,0.07363304981774,0.0979343863912515,0.171567436208991,0.138274605103281,0.25,0.25,0.25,0.25
"608",0.0970217992017194,0.237027939821922,0.102855388394228,0.150138163954559,0.108074915566472,0.242554498004298,0.0248695118206939,0.0374577832361068,0.25,0.25,0.25,0.25
"609",0.0064358632933866,0.115401686640036,0.174212161562361,0.145583666222814,0.180648024855748,0.161340434975588,0.0721260541500222,0.144252108300044,0.25,0.25,0.25,0.25
"610",0.0629089079013588,0.222445898339205,0.152239557121288,0.0744841469552088,0.204328132863613,0.0364871665827881,0.166331152491193,0.0807750377453447,0.25,0.25,0.25,0.25
"611",0.204396632366698,0.137043966323667,0.14265668849392,0.0837231057062675,0.202057998129093,0.00888681010289991,0.109915809167446,0.111318989710009,0.25,0.25,0.25,0.25
"612",0.0750055642109949,0.115958157133318,0.170487424883152,0.112397062096595,0.164700645448475,0.153794791898509,0.0814600489650567,0.126196305363899,0.25,0.25,0.25,0.25
"613",0.102774157512568,0.107056414075591,0.128281511822752,0.161981009123068,0.156395457084342,0.0519456339601564,0.131074287842115,0.160491528579408,0.25,0.25,0.25,0.25
"614",0.12324422292705,0.193022202084277,0.175124603534209,0.0670593565926597,0.161984594472134,0.101495242410512,0.121884911644767,0.0561848663343906,0.25,0.25,0.25,0.25
"615",0.240014792899408,0.257396449704142,0.0687869822485207,0.0022189349112426,0.0510355029585799,0.0306952662721893,0.173076923076923,0.176775147928994,0.25,0.25,0.25,0.25
"616",0.0301369863013699,0.242739726027397,0.131780821917808,0.108493150684932,0.147397260273973,0.186575342465753,0.0356164383561644,0.117260273972603,0.25,0.25,0.25,0.25
"617",0.169863775368363,0.0778426466499861,0.0530998053933834,0.0861829302196275,0.14929107589658,0.156241312204615,0.136502641089797,0.170975813177648,0.25,0.25,0.25,0.25
"618",0.0149006622516556,0.183498896247241,0.183222958057395,0.157008830022075,0.0328366445916115,0.0278697571743929,0.239238410596026,0.161423841059603,0.25,0.25,0.25,0.25
"619",0.0748554913294798,0.038728323699422,0.163583815028902,0.254046242774566,0.147687861271676,0.182080924855491,0.115028901734104,0.0239884393063584,0.25,0.25,0.25,0.25
"620",0.107035313441007,0.112236517930468,0.227484259512729,0.0884204763208322,0.0941691760197098,0.0188885847248837,0.132767588283603,0.218998083766767,0.25,0.25,0.25,0.25
"621",0.163380975850173,0.168309512074914,0.0199605717102021,0.066781665845244,0.0938886150813208,0.147363233119763,0.136274026614096,0.204041399704288,0.25,0.25,0.25,0.25
"622",0.122254758418741,0.151537335285505,0.146046852122987,0.172767203513909,0.151171303074671,0.112737920937042,0.134699853587116,0.00878477306002928,0.25,0.25,0.25,0.25
"623",0.0182666148464827,0.0186552662261951,0.162844928099495,0.138748542557326,0.321803342401866,0.21064904780412,0.0862806062961523,0.0427516517683638,0.25,0.25,0.25,0.25
"624",0.129278642149929,0.184158415841584,0.0277227722772277,0.0961810466760962,0.118528995756719,0.211881188118812,0.0421499292786421,0.19009900990099,0.25,0.25,0.25,0.25
"625",0.027906976744186,0.0212209302325581,0.180232558139535,0.198546511627907,0.0377906976744186,0.11656976744186,0.197383720930233,0.220348837209302,0.25,0.25,0.25,0.25
"626",0.03914686825054,0.223812095032397,0.203833693304536,0.0912526997840173,0.189254859611231,0.0404967602591793,0.0318574514038877,0.180345572354212,0.25,0.25,0.25,0.25
"627",0.14901569897832,0.0939446797906803,0.206578619486668,0.181410416147521,0.0642910540742587,0.0206827809618739,0.105158235733865,0.178918514826813,0.25,0.25,0.25,0.25
"628",0.0421916202754175,0.24728977439203,0.0770583064752417,0.0284207442133021,0.0955171403457369,0.248168766481102,0.260181658365075,0.00117198945209493,0.25,0.25,0.25,0.25
"629",0.0627856149413868,0.166302404132724,0.143651897476654,0.111265646731572,0.162726008344923,0.12497516391814,0.0770911980925889,0.151202066362011,0.25,0.25,0.25,0.25
"630",0.201396648044693,0.0388268156424581,0.159776536312849,0.0553072625698324,0.168435754189944,0.0759776536312849,0.0631284916201117,0.237150837988827,0.25,0.25,0.25,0.25
"631",0.131851400730816,0.00517661388550548,0.14768574908648,0.244823386114495,0.253654080389769,0.107490864799026,0.0109622411693057,0.0983556638246041,0.25,0.25,0.25,0.25
"632",0.191027154663518,0.206139315230224,0.209681227863046,0.103896103896104,0.0174734356552538,0.122786304604486,0.0321133412042503,0.116883116883117,0.25,0.25,0.25,0.25
"633",0.111361926260346,0.00576874843240532,0.216955104088287,0.196388261851016,0.129420617005267,0.194381740657136,0.0398796087283672,0.105843992977176,0.25,0.25,0.25,0.25
"634",0.139525691699605,0.10197628458498,0.140118577075099,0.158300395256917,0.136758893280632,0.008300395256917,0.169169960474308,0.145849802371542,0.25,0.25,0.25,0.25
"635",0.0962722852512156,0.0385737439222042,0.139708265802269,0.167260940032415,0.173743922204214,0.00680713128038898,0.177633711507293,0.2,0.25,0.25,0.25,0.25
"636",0.174496644295302,0.194151486097795,0.0781399808245446,0.127277085330777,0.13614573346117,0.0968360498561841,0.0335570469798658,0.159395973154362,0.25,0.25,0.25,0.25
"637",0.160864864864865,0.0882162162162162,0.174486486486486,0.177081081081081,0.0588108108108108,0.166918918918919,0.0136216216216216,0.16,0.25,0.25,0.25,0.25
"638",0.171380227217791,0.173797437756829,0.0142615421803239,0.20062847474015,0.0430263475948755,0.136088953347837,0.149383611312545,0.11143340584965,0.25,0.25,0.25,0.25
"639",0.238686534216336,0.100993377483444,0.0932671081677704,0.235099337748344,0.20916114790287,0.000551876379690949,0.0899558498896247,0.0322847682119205,0.25,0.25,0.25,0.25
"640",0.0693135935397039,0.161507402422611,0.0945491251682369,0.274899057873486,0.0491251682368775,0.0804172274562584,0.174629878869448,0.0955585464333782,0.25,0.25,0.25,0.25
"641",0.0816203143893591,0.0223700120918984,0.285368802902056,0.163240628778718,0.0634824667472793,0.0187424425634825,0.262998790810157,0.10217654171705,0.25,0.25,0.25,0.25
"642",0.0197119029567854,0.0822592873388931,0.279757391963609,0.035253980288097,0.0860500379075057,0.194465504169826,0.10538286580743,0.197119029567854,0.25,0.25,0.25,0.25
"643",0.0848403661531592,0.192676936816254,0.0984594775619558,0.192676936816254,0.131949095780308,0.107613306541639,0.167448091091762,0.0243357892386693,0.25,0.25,0.25,0.25
"644",0.217286189181021,0.19703838017528,0.0501662133575098,0.0682985796313085,0.0299184043517679,0.197340586279843,0.162284678150499,0.0776669688727712,0.25,0.25,0.25,0.25
"645",0.205882352941176,0.137867647058824,0.0280987394957983,0.227678571428571,0.220850840336134,0.0341386554621849,0.13156512605042,0.0139180672268908,0.25,0.25,0.25,0.25
"646",0.173752764807078,0.079380683214549,0.168591791594986,0.148685180634062,0.00319488817891374,0.0884738264929958,0.185549275006144,0.152371590071271,0.25,0.25,0.25,0.25
"647",0.150782361308677,0.105832147937411,0.242389758179232,0.145092460881935,0.0463726884779516,0.0745376955903272,0.174964438122333,0.0600284495021337,0.25,0.25,0.25,0.25
"648",0.274011299435028,0.136220966729441,0.0323289391086001,0.181104833647207,0.041745134965474,0.159447583176397,0.0103578154425612,0.164783427495292,0.25,0.25,0.25,0.25
"649",0.138692850567659,0.0825406566431421,0.148818656029457,0.0733353789505983,0.129180730285364,0.0932801472844431,0.235655108929119,0.0984964713102179,0.25,0.25,0.25,0.25
"650",0.102098259979529,0.194984646878199,0.00665301944728762,0.202149437052201,0.028403275332651,0.146622313203685,0.160951893551689,0.158137154554759,0.25,0.25,0.25,0.25
"651",0.09130792432136,0.122840690978887,0.0860981628735947,0.216890595009597,0.0301617768028517,0.132711817932547,0.155470249520154,0.164518782561009,0.25,0.25,0.25,0.25
"652",0.147146550009942,0.130443428116922,0.125074567508451,0.143567309604295,0.0938556373036389,0.102207198250149,0.121694173792006,0.136011135414595,0.25,0.25,0.25,0.25
"653",0.160426267281106,0.0625,0.0184331797235023,0.0483870967741936,0.251728110599078,0.0529953917050691,0.237039170506912,0.168490783410138,0.25,0.25,0.25,0.25
"654",0.112359550561798,0.166475578995643,0.118092180692502,0.19422150882825,0.0756707177252924,0.0887411144232974,0.173584040357716,0.070855308415501,0.25,0.25,0.25,0.25
"655",0.244221411192214,0.154501216545012,0.0970194647201946,0.0024330900243309,0.201946472019465,0.102493917274939,0.174878345498783,0.0225060827250608,0.25,0.25,0.25,0.25
"656",0.117863720073665,0.140423572744015,0.134898710865562,0.154235727440147,0.133517495395948,0.0948434622467772,0.035451197053407,0.188766114180479,0.25,0.25,0.25,0.25
"657",0.0246636771300448,0.0821188340807175,0.217208520179372,0.208800448430493,0.0838004484304933,0.0504484304932735,0.130605381165919,0.202354260089686,0.25,0.25,0.25,0.25
"658",0.121350762527233,0.106318082788671,0.171677559912854,0.114161220043573,0.106318082788671,0.171895424836601,0.100871459694989,0.107407407407407,0.25,0.25,0.25,0.25
"659",0.0539796199394106,0.144312861470669,0.139080143211237,0.182318920407601,0.197190856513357,0.0837234921509226,0.0911594602038006,0.108234646103002,0.25,0.25,0.25,0.25
"660",0.0146010186757216,0.177249575551783,0.12597623089983,0.0577249575551783,0.233616298811545,0.0587436332767402,0.156876061120543,0.175212224108659,0.25,0.25,0.25,0.25
"661",0.0515607580824972,0.18422519509476,0.109253065774805,0.040133779264214,0.0797101449275362,0.22742474916388,0.247212931995541,0.060479375696767,0.25,0.25,0.25,0.25
"662",0.0339489407930473,0.135524171645845,0.19853340575774,0.208039109179794,0.203422053231939,0.0317762085822922,0.143128734383487,0.0456273764258555,0.25,0.25,0.25,0.25
"663",0.0212192657460424,0.302795554058606,0.0727517682721455,0.221960255978444,0.106769956214214,0.127652408218255,0.0158302458740317,0.131020545638262,0.25,0.25,0.25,0.25
"664",0.0568927789934354,0.156455142231947,0.102297592997812,0.237691466083151,0.242614879649891,0.0402078774617068,0.0678336980306346,0.0960065645514223,0.25,0.25,0.25,0.25
"665",0.141383989145183,0.0876526458616011,0.0398914518317503,0.116146540027137,0.239348710990502,0.184531886024423,0.134328358208955,0.0567164179104478,0.25,0.25,0.25,0.25
"666",0.00860091743119266,0.10980504587156,0.248566513761468,0.16427752293578,0.185206422018349,0.185779816513761,0.00630733944954128,0.0914564220183486,0.25,0.25,0.25,0.25
"667",0.169460923394377,0.0317255610007738,0.124322930100593,0.100335310807325,0.151147794686613,0.204539592468403,0.015991746195512,0.202476141346402,0.25,0.25,0.25,0.25
"668",0.218894981020666,0.199915647406158,0.0729649936735555,0.0868831716575285,0.0535638970898355,0.172922817376634,0.121889498102067,0.0729649936735555,0.25,0.25,0.25,0.25
"669",0.179268627990102,0.186417376959032,0.207038768215562,0.0492163871322519,0.0162221611218037,0.0998075336816057,0.182293098707726,0.0797360461919164,0.25,0.25,0.25,0.25
"670",0.14990366088632,0.186127167630058,0.0111753371868979,0.21849710982659,0.155298651252408,0.135645472061657,0.079383429672447,0.0639691714836224,0.25,0.25,0.25,0.25
"671",0.19672514619883,0.165847953216374,0.128654970760234,0.105263157894737,0.167485380116959,0.0753216374269006,0.115321637426901,0.0453801169590643,0.25,0.25,0.25,0.25
"672",0.095024556907965,0.0245569079649797,0.153534059363656,0.149903907751441,0.147341447789878,0.0926756352765321,0.160153747597694,0.176809737347854,0.25,0.25,0.25,0.25
"673",0.174559471365639,0.127477973568282,0.164647577092511,0.026431718061674,0.131883259911894,0.134911894273128,0.115363436123348,0.124724669603524,0.25,0.25,0.25,0.25
"674",0.0492610837438424,0.106818771065595,0.217267306196526,0.180191858957739,0.00207415089447757,0.160228156598393,0.195229452942702,0.088929219600726,0.25,0.25,0.25,0.25
"675",0.0344281757024139,0.0490700435298773,0.0554016620498615,0.121487930352196,0.309062129006727,0.0150375939849624,0.226751088246933,0.188761377127028,0.25,0.25,0.25,0.25
"676",0.110169491525424,0.12316384180791,0.231073446327684,0.0367231638418079,0.448587570621469,0.0124293785310734,0.00338983050847458,0.0344632768361582,0.25,0.25,0.25,0.25
"677",0.0963830661734484,0.160706946157008,0.0830250719276613,0.149198520345253,0.103986847513358,0.121454993834772,0.174475955610358,0.110768598438142,0.25,0.25,0.25,0.25
"678",0.103253562785695,0.0645334767410594,0.145469212153805,0.152191449314332,0.21403603119118,0.0916913148695886,0.0260822801828449,0.202742672761495,0.25,0.25,0.25,0.25
"679",0.0688810236863599,0.0408385515927035,0.243670024503131,0.199292131772393,0.129866594064797,0.0849441873128233,0.0740539068881024,0.15845358017969,0.25,0.25,0.25,0.25
"680",0.189316113883182,0.0237745817434693,0.184913413560317,0.226298796595245,0.0519518638098033,0.10096859407103,0.18080422659231,0.0419724097446434,0.25,0.25,0.25,0.25
"681",0.0916179337231969,0.138076673164392,0.0685510071474984,0.115009746588694,0.0188434048083171,0.0682261208576998,0.274853801169591,0.224821312540611,0.25,0.25,0.25,0.25
"682",0.0271299381247025,0.171584959543075,0.202760590195145,0.198238933841028,0.048548310328415,0.198476915754403,0.0749643027129938,0.078296049500238,0.25,0.25,0.25,0.25
"683",0.044179523141655,0.0561009817671809,0.0255960729312763,0.165147265077139,0.0806451612903226,0.139200561009818,0.202664796633941,0.286465638148668,0.25,0.25,0.25,0.25
"684",0.0553359683794466,0.274883219547251,0.0571325907294287,0.185411426518146,0.0143729787998563,0.030901904419691,0.153790873158462,0.228171038447718,0.25,0.25,0.25,0.25
"685",0.122355631789594,0.169048980369735,0.146559939012769,0.0853821231179722,0.109967600533638,0.136649514008005,0.061558986087288,0.168477225080999,0.25,0.25,0.25,0.25
"686",0.225340136054422,0.205498866213152,0.0107709750566893,0.0612244897959184,0.166383219954649,0.0637755102040816,0.226190476190476,0.0408163265306122,0.25,0.25,0.25,0.25
"687",0.0711009174311927,0.219528178243775,0.00229357798165138,0.15170380078637,0.0655307994757536,0.0609436435124509,0.142201834862385,0.286697247706422,0.25,0.25,0.25,0.25
"688",0.193282636248416,0.138149556400507,0.0228136882129278,0.134347275031686,0.21958174904943,0.00221799746514575,0.14575411913815,0.143852978453739,0.25,0.25,0.25,0.25
"689",0.125801952580195,0.0847977684797769,0.176569037656904,0.098465829846583,0.139191073919107,0.196373779637378,0.096792189679219,0.0820083682008368,0.25,0.25,0.25,0.25
"690",0.193626462283179,0.18636546994756,0.00847115772488907,0.195643404598628,0.0326744655102864,0.301331181928197,0.0516337232755143,0.0302541347317467,0.25,0.25,0.25,0.25
"691",0.083161915956509,0.138995004407875,0.235968263297091,0.0120481927710843,0.0990302674111078,0.169850132236262,0.186600058771672,0.0743461651483985,0.25,0.25,0.25,0.25
"692",0.0983759566921785,0.116483106216166,0.147470599215979,0.131790181071495,0.139070375210006,0.0832555534814262,0.163711032294195,0.119843195818555,0.25,0.25,0.25,0.25
"693",0.133885438233264,0.136645962732919,0.197607545433632,0.116632160110421,0.205429031515988,0.0821256038647343,0.0710835058661146,0.0565907522429262,0.25,0.25,0.25,0.25
"694",0.0817178645988667,0.0638234416940054,0.262749776319714,0.0671040858932299,0.0855949895615866,0.0342976439009842,0.260363853265732,0.144348344765881,0.25,0.25,0.25,0.25
"695",0.147641831852358,0.131692868534974,0.176577808156756,0.191159717475507,0.00205058099794942,0.196400091136933,0.108452950558214,0.0460241512873092,0.25,0.25,0.25,0.25
"696",0.145692567567568,0.160684121621622,0.107263513513514,0.042652027027027,0.117609797297297,0.100084459459459,0.172719594594595,0.153293918918919,0.25,0.25,0.25,0.25
"697",0.258917954815696,0.177764565992866,0.19589774078478,0.0374554102259215,0.175683709869203,0.10731272294887,0.00297265160523187,0.0439952437574316,0.25,0.25,0.25,0.25
"698",0.228748068006182,0.0704791344667697,0.123029366306028,0.0309119010819165,0.0976816074188563,0.00680061823802164,0.224729520865533,0.217619783616692,0.25,0.25,0.25,0.25
"699",0.0995586071603727,0.205983325159392,0.0240313879352624,0.120647376164787,0.201324178518882,0.0068661108386464,0.182687591956842,0.158901422265817,0.25,0.25,0.25,0.25
"700",0.10790273556231,0.0930851063829787,0.314209726443769,0.191109422492401,0.0338145896656535,0.0862462006079027,0.137537993920973,0.0360942249240122,0.25,0.25,0.25,0.25
"701",0.0778359511343805,0.180453752181501,0.285514834205934,0.0917975567190227,0.0129144851657941,0.0827225130890052,0.157766143106457,0.110994764397906,0.25,0.25,0.25,0.25
"702",0.0377358490566038,0.162104703693861,0.182035609885729,0.141908052086102,0.135530162104704,0.1703428115865,0.124634600053149,0.045708211533351,0.25,0.25,0.25,0.25
"703",0.0139395950879522,0.115167607036177,0.270162628609359,0.228343843345503,0.112512446067043,0.189844009293063,0.0534351145038168,0.016594756057086,0.25,0.25,0.25,0.25
"704",0.0861683635460641,0.204370499130867,0.187732803575863,0.0486714675937422,0.0225974670970946,0.184504593990564,0.110007449714428,0.155947355351378,0.25,0.25,0.25,0.25
"705",0.0587821189721929,0.251319957761352,0.0482224568813798,0.055614220344949,0.126363956353397,0.16156282998944,0.0038718760999648,0.294262583597325,0.25,0.25,0.25,0.25
"706",0.230045610034208,0.0119726339794755,0.221493728620296,0.0732611174458381,0.00940706955530217,0.133979475484607,0.179874572405929,0.139965792474344,0.25,0.25,0.25,0.25
"707",0.236388508891929,0.103146374829001,0.232284541723666,0.141450068399453,0.128864569083447,0.0248974008207934,0.0487004103967168,0.0842681258549932,0.25,0.25,0.25,0.25
"708",0.0357235309345069,0.193114159979291,0.197514884804556,0.185865907325912,0.194926223142635,0.0155319699715247,0.0380533264302356,0.139269997411338,0.25,0.25,0.25,0.25
"709",0.0695546064673581,0.106162294081757,0.232763880414887,0.172666259914582,0.0817571690054912,0.0564368517388652,0.0225747406955461,0.258084197681513,0.25,0.25,0.25,0.25
"710",0.168343393695506,0.0194500335345406,0.188911245249273,0.106863402638051,0.131678962664878,0.173708920187793,0.0196735971383859,0.191370444891572,0.25,0.25,0.25,0.25
"711",0.182310469314079,0.187725631768953,0.186146209386282,0.165613718411552,0.026173285198556,0.0349729241877256,0.0214350180505415,0.19562274368231,0.25,0.25,0.25,0.25
"712",0.270544470747379,0.123435914778492,0.0869124112275955,0.0743997294555293,0.00541088941494758,0.099763273588096,0.292864389584038,0.0466689212039229,0.25,0.25,0.25,0.25
"713",0.0449223416965353,0.159139784946237,0.155077658303465,0.112544802867384,0.101553166069295,0.139307048984468,0.103225806451613,0.184229390681004,0.25,0.25,0.25,0.25
"714",0.0902461257976299,0.0449711333941051,0.268307505317533,0.121543603767852,0.0744454573078092,0.14737161956852,0.214220601640839,0.0388939532057126,0.25,0.25,0.25,0.25
"715",0.0609426598619033,0.170219153407385,0.0558390873611528,0.21915340738517,0.0798558991293906,0.0663464425097568,0.134494145902131,0.21314920444311,0.25,0.25,0.25,0.25
"716",0.169386606640405,0.0512099043331458,0.0365785030951041,0.101575689364097,0.232132808103545,0.171918964546989,0.122960045019696,0.114237478897017,0.25,0.25,0.25,0.25
"717",0.15158924205379,0.156291141621215,0.0453263118299793,0.14970848222682,0.117735565168328,0.143125822832424,0.0900883957118676,0.146135038555576,0.25,0.25,0.25,0.25
"718",0.00549725137431284,0.0247376311844078,0.0797101449275362,0.131434282858571,0.197651174412794,0.16191904047976,0.203148425787106,0.195902048975512,0.25,0.25,0.25,0.25
"719",0.198098742716958,0.153633854645814,0.0867831953388531,0.0272922416436676,0.132168046611469,0.183685985893898,0.191965654707145,0.0263722784421956,0.25,0.25,0.25,0.25
"720",0.237995198079232,0.165366146458583,0.126350540216086,0.0297118847539016,0.0807322929171669,0.092436974789916,0.224789915966387,0.0426170468187275,0.25,0.25,0.25,0.25
"721",0.114511604182606,0.0854373884213211,0.0938536087732721,0.190512624330528,0.162713593471053,0.0811017597551645,0.164243815353226,0.107625605712828,0.25,0.25,0.25,0.25
"722",0.173726796763446,0.139219419324131,0.100666349357449,0.1713469776297,0.0461684911946692,0.196097096620657,0.136363636363636,0.0364112327463113,0.25,0.25,0.25,0.25
"723",0.197946611909651,0.116632443531828,0.156878850102669,0.0455852156057495,0.0234086242299795,0.0053388090349076,0.153182751540041,0.301026694045175,0.25,0.25,0.25,0.25
"724",0.209567817341669,0.016580592552324,0.164718673552596,0.127480293558032,0.198695297635227,0.154389779831476,0.03886925795053,0.0896982875781462,0.25,0.25,0.25,0.25
"725",0.0525147928994083,0.106139053254438,0.102440828402367,0.150887573964497,0.234837278106509,0.134245562130177,0.124260355029586,0.0946745562130177,0.25,0.25,0.25,0.25
"726",0.134749708963912,0.00989522700814901,0.0616996507566938,0.0666472642607683,0.222060535506403,0.176658905704307,0.240686845168801,0.0876018626309662,0.25,0.25,0.25,0.25
"727",0.154493307839388,0.137667304015296,0.0554493307839388,0.0187380497131931,0.117782026768642,0.234799235181644,0.103250478011472,0.177820267686424,0.25,0.25,0.25,0.25
"728",0.165521825836472,0.185464214491469,0.197651229780634,0.149789497008642,0.139153556392643,0.0192776423664968,0.0374473742521604,0.105694659871482,0.25,0.25,0.25,0.25
"729",0.157586763518967,0.13498789346247,0.101493139628733,0.0490314769975787,0.175141242937853,0.118845843422115,0.165859564164649,0.0970540758676352,0.25,0.25,0.25,0.25
"730",0.0608223872073101,0.03912050256996,0.16504854368932,0.181896059394632,0.148772130211308,0.0793832095945174,0.238720731010851,0.0862364363221017,0.25,0.25,0.25,0.25
"731",0.126040769451622,0.116853287395923,0.155038759689922,0.234567901234568,0.0588573069193224,0.0264140109101349,0.0367499282227964,0.245478036175711,0.25,0.25,0.25,0.25
"732",0.126457579412947,0.102734217933253,0.134499396863691,0.156011258544431,0.109971853638922,0.16184157619622,0.133092078809811,0.0753920386007238,0.25,0.25,0.25,0.25
"733",0.0926251097453907,0.12774363476734,0.184811237928007,0.195127304653205,0.158252853380158,0.000219490781387182,0.103160667251975,0.138059701492537,0.25,0.25,0.25,0.25
"734",0.159266409266409,0.239060489060489,0.240669240669241,0.0125482625482625,0.158944658944659,0.000965250965250965,0.0958815958815959,0.0926640926640927,0.25,0.25,0.25,0.25
"735",0.0228171585031944,0.1314268329784,0.139032552479465,0.213872832369942,0.0800121691512017,0.0733191359902647,0.0967447520535443,0.242774566473988,0.25,0.25,0.25,0.25
"736",0.0741590214067278,0.0634556574923547,0.195718654434251,0.305045871559633,0.154051987767584,0.0603975535168196,0.0695718654434251,0.0775993883792049,0.25,0.25,0.25,0.25
"737",0.164881623449831,0.04847801578354,0.0377677564825254,0.213359639233371,0.240417136414882,0.0693348365276212,0.00873731679819617,0.217023675310034,0.25,0.25,0.25,0.25
"738",0.142207053469852,0.000853242320819113,0.0463594994311718,0.20221843003413,0.0784982935153584,0.237201365187713,0.0787827076222981,0.213879408418658,0.25,0.25,0.25,0.25
"739",0.070840197693575,0.179336314426924,0.0859025653094846,0.0621322664156272,0.0515415391856908,0.209225700164745,0.148740880207108,0.192280536596846,0.25,0.25,0.25,0.25
"740",0.0149184149184149,0.182284382284382,0.20979020979021,0.0769230769230769,0.194638694638695,0.11048951048951,0.198135198135198,0.0128205128205128,0.25,0.25,0.25,0.25
"741",0.227959351826421,0.00109859928591046,0.232628398791541,0.144740455918704,0.0329579785773139,0.1705575391376,0.120296621807196,0.0697610546553145,0.25,0.25,0.25,0.25
"742",0.145545796737767,0.170639899623588,0.0872020075282309,0.140945211208699,0.152655792555416,0.125888749477206,0.118778753659557,0.0583437892095358,0.25,0.25,0.25,0.25
"743",0.115967885816236,0.0156110615521855,0.0838537020517395,0.106155218554862,0.353702051739518,0.0303300624442462,0.125780553077609,0.168599464763604,0.25,0.25,0.25,0.25
"744",0.251932989690722,0.17139175257732,0.15979381443299,0.0502577319587629,0.0151417525773196,0.0895618556701031,0.166881443298969,0.0950386597938144,0.25,0.25,0.25,0.25
"745",0.146627565982405,0.0758797653958944,0.134530791788856,0.0469208211143695,0.0912756598240469,0.0788123167155425,0.295087976539589,0.130865102639296,0.25,0.25,0.25,0.25
